"A","B","C","D","E","F","G","H","I"
3,18,77,21,69,75,78,64,139
0,61,34,81,62,94,17,107,59
0,0,29,13,21,87,57,130,87
8,45,28,25,64,66,58,41,146
19,21,31,75,55,13,58,50,162
33,4,94,26,41,143,56,31,57
12,12,19,51,62,81,73,62,53
0,32,13,30,35,76,24,154,28
3,5,106,51,30,59,139,148,75
23,67,34,132,39,102,86,150,104
0,10,55,39,15,211,160,86,221
0,32,69,42,115,185,91,80,158
43,17,5,34,10,27,90,80,76
11,44,56,77,110,134,151,121,200
10,6,68,68,61,143,125,113,36
20,14,35,8,77,118,68,67,99
0,31,78,30,84,109,35,96,150
53,15,20,88,84,89,116,99,110
0,0,19,72,44,114,69,77,71
0,10,19,36,61,59,50,231,89
22,25,10,36,19,18,152,167,177
0,14,21,9,96,76,31,41,219
5,5,78,60,57,53,129,95,132
5,17,79,133,96,75,113,159,88
67,7,98,20,84,33,217,111,76
0,25,30,24,4,100,92,136,136
37,22,12,14,81,207,70,123,114
0,0,14,26,61,66,137,130,149
5,25,4,107,30,47,95,106,140
15,27,45,21,95,82,133,136,181
15,78,76,42,87,36,88,68,119
39,17,55,62,99,86,91,77,104
0,19,19,81,24,123,25,147,61
0,27,20,21,30,80,97,119,163
15,26,1,23,89,50,41,56,55
5,5,23,42,92,39,46,114,137
15,15,50,16,50,42,53,41,140
12,13,35,56,74,110,71,67,49
17,30,44,81,84,103,28,44,107
0,0,105,64,76,92,157,235,53
15,36,28,38,25,130,102,56,80
0,24,43,2,142,39,21,84,78
79,56,34,69,66,174,104,50,144
0,13,24,70,89,21,151,61,195
17,13,69,44,60,68,58,105,223
47,30,64,68,50,40,55,116,110
37,37,48,29,48,71,134,113,56
0,23,23,48,36,14,40,97,100
0,17,28,48,35,145,66,120,120
0,22,4,106,71,69,54,49,277
18,13,30,32,17,162,97,8,82
15,24,136,9,66,96,63,150,146
0,52,18,65,103,161,107,23,211
24,16,33,10,118,70,103,127,116
13,13,26,69,82,119,161,87,101
5,28,24,21,80,63,225,194,66
0,0,3,45,74,95,90,40,91
3,21,9,81,84,27,57,113,78
0,45,9,19,50,84,147,99,213
25,20,37,29,22,86,42,208,219
44,27,52,75,29,85,116,63,66
38,34,40,40,5,18,128,92,107
0,11,7,19,37,118,68,139,111
0,15,15,14,35,128,119,193,135
0,16,16,29,41,95,101,162,166
3,13,88,34,66,177,81,155,118
0,42,41,23,23,157,101,116,159
10,25,46,59,98,155,119,126,66
0,54,70,77,44,62,186,168,99
0,36,47,33,18,54,117,67,93
0,0,8,51,51,55,80,164,76
0,0,5,90,71,89,111,88,61
7,20,80,60,36,109,134,136,87
14,25,18,15,17,53,45,105,188
10,10,7,22,80,62,34,57,21
19,10,30,65,103,76,144,124,336
14,21,50,75,32,32,63,204,64
17,49,8,171,12,138,101,96,88
35,8,47,47,53,76,143,84,122
0,12,167,58,64,89,104,130,102
43,26,20,106,17,52,107,94,77
25,9,109,109,14,33,45,38,58
0,0,11,69,87,110,55,190,171
12,25,32,62,48,66,21,63,61
0,28,43,13,45,23,70,63,102
0,11,8,15,83,82,73,155,187
0,6,29,28,34,208,55,199,234
12,5,55,37,54,131,116,48,133
0,15,10,59,36,201,38,125,130
27,50,32,58,73,49,106,73,102
15,67,122,59,27,155,46,164,151
0,12,35,28,71,95,94,131,82
23,14,10,65,150,69,81,93,175
0,76,43,40,86,53,38,125,191
0,33,17,51,82,61,51,15,73
0,33,33,90,22,58,102,111,223
0,20,21,40,43,140,47,67,103
0,9,7,19,63,79,175,101,82
16,18,5,15,61,61,107,75,185
0,32,106,42,34,19,211,156,122
0,0,61,47,1,57,7,105,76
0,22,107,62,74,38,86,101,70
0,26,69,46,52,98,25,128,154
18,16,16,20,86,16,136,110,185
3,3,37,61,26,89,34,68,100
32,39,60,51,59,88,194,94,64
0,14,48,68,64,99,82,106,160
56,14,84,99,48,14,84,138,94
21,31,32,10,93,98,34,106,52
13,6,73,96,75,34,47,48,88
15,8,56,43,28,114,101,86,99
0,36,7,6,29,107,34,109,142
21,1,39,101,90,47,84,74,184
26,20,9,5,18,61,42,109,14
16,52,46,24,62,58,209,124,81
0,20,20,36,81,140,49,106,103
7,30,88,66,74,79,150,92,123
0,57,94,26,96,78,121,180,76
7,27,53,22,62,103,52,148,82
38,9,47,43,35,70,126,54,232
0,3,6,104,57,24,146,138,205
0,0,43,65,53,27,44,121,62
12,12,16,37,82,105,24,32,317
0,5,24,47,52,66,137,73,179
12,32,11,30,17,146,94,94,121
43,46,39,84,97,79,135,42,172
0,13,14,67,25,98,68,27,77
11,36,22,111,53,77,103,43,54
17,44,82,63,80,38,99,37,22
0,9,67,40,74,133,46,82,100
4,24,62,21,31,41,176,71,76
5,11,75,15,28,79,72,91,82
0,14,23,103,63,56,27,223,91
18,18,86,121,54,37,69,83,171
0,40,45,42,43,140,56,119,29
0,63,22,17,90,19,55,131,38
9,23,67,70,152,120,128,120,109
55,41,55,64,74,59,52,60,122
10,3,74,14,148,52,148,84,45
20,2,21,56,113,125,96,103,131
0,23,85,117,132,35,147,69,132
3,3,20,54,37,135,22,88,210
23,3,1,70,8,56,105,104,44
15,24,74,64,124,50,113,94,219
2,2,47,26,106,149,54,95,135
2,16,87,29,52,181,103,96,168
0,31,82,33,110,84,82,49,292
0,36,42,110,213,39,98,172,156
0,20,45,5,96,45,182,95,67
2,1,1,27,80,103,63,181,103
0,2,31,77,82,187,45,92,32
35,14,21,41,37,41,110,132,325
0,35,87,37,57,92,90,69,252
14,23,49,71,54,91,66,117,145
63,22,11,11,42,44,110,95,121
0,0,54,93,122,78,186,60,87
21,13,8,52,105,40,156,129,45
0,20,39,56,73,67,162,113,67
14,16,81,13,91,89,102,61,119
0,11,65,117,124,86,150,23,125
0,14,5,59,59,83,121,127,127
10,2,7,78,28,70,110,125,121
16,45,44,42,50,172,49,110,91
0,0,48,30,65,75,124,267,97
18,33,49,49,42,43,72,187,327
27,35,35,113,55,46,62,95,102
41,41,109,33,70,161,129,133,188
11,46,34,83,108,92,233,50,182
0,43,19,46,98,39,101,125,40
25,16,11,87,14,50,96,66,100
29,29,91,26,66,55,127,162,42
74,74,62,82,72,70,191,122,60
4,39,70,27,31,146,56,111,115
0,14,16,53,63,86,76,95,196
0,27,46,26,21,76,86,115,232
10,27,92,2,29,80,91,46,84
5,5,13,63,63,135,137,66,66
4,14,18,33,119,99,124,66,52
0,57,52,17,90,135,66,97,117
20,30,25,21,91,88,160,84,143
27,28,152,43,41,144,57,53,72
14,7,32,40,13,106,38,94,275
13,37,75,55,90,26,182,107,93
4,20,71,116,47,28,73,93,137
14,5,40,82,46,28,33,171,157
0,16,9,8,95,62,34,78,131
0,54,15,29,66,83,80,96,25
17,32,13,31,188,57,40,114,86
0,22,38,96,123,77,147,72,99
0,8,23,73,104,137,38,145,184
49,6,23,87,109,49,103,225,93
10,4,6,32,101,107,49,76,161
0,30,26,53,61,53,102,84,126
0,11,105,33,90,223,94,192,213
18,28,23,23,55,104,39,109,121
7,30,52,65,1,22,166,84,93
56,32,26,79,47,33,113,141,79
4,26,26,26,170,144,89,192,71
14,12,20,77,121,92,136,83,35
45,32,25,54,9,101,92,188,101
13,27,27,24,28,42,248,231,115
0,17,43,38,55,94,110,141,36
48,17,43,23,82,36,98,161,163
15,50,81,85,83,22,102,84,104
29,2,68,27,43,22,59,84,82
10,25,23,105,22,14,28,48,183
0,34,46,122,20,55,70,130,262
21,67,40,76,36,115,141,43,132
8,10,18,54,56,60,52,193,126
2,9,77,113,83,129,154,139,121
18,9,48,129,23,44,165,139,117
0,0,16,64,70,156,64,120,173
27,8,23,21,72,123,60,128,219
2,17,23,79,52,54,103,36,129
0,7,28,39,62,78,163,43,98
16,19,25,56,62,85,82,126,88
26,13,6,60,31,111,168,127,120
26,16,56,44,18,66,93,62,107
11,7,22,108,147,123,118,63,89
7,15,79,21,78,124,109,83,125
0,12,6,11,47,128,174,60,61
6,25,25,35,56,101,104,49,27
18,9,22,121,60,75,136,161,148
19,26,16,68,53,77,201,105,64
0,0,17,46,117,37,100,102,49
9,43,50,44,94,97,118,217,83
21,2,44,71,46,146,105,154,122
0,0,36,67,40,135,99,88,81
29,7,24,53,42,56,105,73,93
15,28,4,30,6,32,110,133,121
26,26,21,3,46,70,65,85,198
7,32,51,3,51,88,3,60,130
12,14,76,34,69,81,60,110,51
0,35,60,36,25,35,6,95,65
0,0,115,48,25,96,122,162,201
28,50,23,32,59,59,52,99,192
28,11,54,99,114,124,17,83,49
9,31,12,121,46,109,8,53,159
13,1,21,48,78,96,37,77,29
0,38,38,54,76,19,152,107,87
12,53,22,77,27,61,140,130,74
0,34,22,28,66,98,138,56,78
40,49,60,120,60,56,146,185,66
0,5,68,34,55,52,174,134,68
23,23,7,31,47,108,98,109,139
0,101,84,8,47,17,111,156,95
0,0,32,50,87,68,87,66,110
12,7,68,58,107,181,101,50,93
10,18,30,22,105,74,100,138,53
10,57,5,19,17,87,82,118,183
3,48,32,40,40,21,82,15,62
0,18,23,38,51,88,131,88,113
0,11,26,25,25,92,59,118,136
32,4,32,62,77,63,124,25,109
0,59,34,151,127,138,59,76,110
22,25,48,15,45,60,25,56,179
7,55,14,35,124,69,29,250,214
16,73,26,37,80,62,131,61,214
3,2,33,9,71,86,176,71,109
4,19,8,46,82,55,69,57,148
7,7,18,14,17,48,118,119,125
38,7,35,6,126,183,14,59,160
19,18,99,99,26,121,113,98,41
8,4,83,59,49,58,95,176,64
7,23,11,86,81,109,97,167,128
3,3,54,41,37,91,69,178,204
0,10,24,55,76,107,119,92,77
0,2,53,49,55,190,113,98,106
6,9,31,6,77,57,192,174,201
20,24,21,72,70,133,54,112,146
3,3,30,12,142,54,86,193,129
23,18,14,47,37,64,79,89,59
0,8,25,73,86,21,34,118,111
0,64,6,59,22,9,163,60,8
16,9,15,15,7,49,74,129,91
10,21,17,39,84,62,93,89,161
3,3,15,124,89,51,33,192,42
18,9,105,48,124,67,43,98,180
0,0,88,66,39,115,143,235,60
56,56,56,73,53,55,157,87,166
17,18,33,37,91,121,157,168,126
0,10,10,21,40,72,96,159,67
25,18,18,55,42,32,116,108,139
3,56,44,87,70,67,200,119,204
0,0,83,44,213,73,166,64,142
0,12,29,25,94,52,52,147,166
0,57,48,90,132,50,62,32,103
24,26,19,101,38,75,101,139,81
0,0,26,49,76,120,53,87,50
13,27,39,40,38,71,106,21,127
18,29,11,131,29,57,149,98,136
25,20,39,64,119,106,84,141,123
19,19,13,53,18,24,22,120,74
8,39,50,4,67,79,8,84,58
44,28,55,21,76,13,82,39,142
26,78,56,58,154,31,148,95,79
22,48,1,18,16,62,63,168,126
15,15,52,173,31,104,102,68,137
32,58,47,45,63,28,87,183,107
20,4,2,19,52,87,226,146,53
15,15,15,76,28,39,15,18,171
0,33,53,15,101,111,212,76,179
19,63,79,56,67,101,47,69,101
0,21,54,9,70,48,87,160,122
0,28,106,29,34,91,94,57,123
0,0,24,46,36,114,90,47,179
36,36,14,74,31,152,100,84,146
6,6,82,4,99,49,45,84,181
0,31,47,32,2,64,46,99,80
0,24,11,67,115,62,41,133,39
0,52,14,74,132,89,48,139,99
0,37,35,73,62,88,98,84,271
17,46,183,66,63,63,166,87,47
0,0,40,30,98,54,67,172,158
15,49,56,86,81,73,88,124,100
20,43,34,2,45,45,119,119,122
0,46,37,159,81,91,84,136,116
1,49,2,23,67,51,92,191,66
14,38,29,44,60,103,103,78,47
0,28,61,38,77,89,28,131,68
19,19,47,208,193,158,66,90,29
0,43,12,44,18,56,39,33,149
0,25,25,25,53,99,17,99,159
0,2,48,29,49,63,35,142,142
7,7,1,43,64,41,173,231,29
0,62,4,27,67,61,128,111,121
12,14,23,27,40,188,125,82,112
0,10,72,5,104,77,76,174,152
0,4,39,15,78,103,111,112,98
25,59,10,15,130,135,85,147,203
0,26,27,23,81,131,181,79,23
47,16,62,64,99,115,67,64,185
0,34,10,51,56,34,44,97,232
0,0,12,87,118,24,78,27,125
13,27,51,41,67,71,107,65,20
0,30,4,138,21,71,106,77,200
12,14,68,68,54,78,103,190,133
0,0,0,12,72,30,107,63,10
23,26,70,39,39,24,116,144,134
23,65,99,61,37,93,16,150,160
3,4,16,9,100,132,233,110,65
0,42,54,12,86,106,117,61,98
0,25,5,41,88,95,14,193,161
16,7,4,53,72,51,98,164,152
21,33,51,27,37,126,57,165,117
0,35,44,30,54,81,223,91,31
15,34,24,57,71,76,146,67,114
12,63,22,11,73,45,54,135,155
23,4,30,67,81,83,194,88,122
0,53,46,80,55,71,166,183,146
11,82,63,35,84,39,27,50,180
14,74,33,68,63,97,55,22,50
11,35,8,22,43,36,46,185,141
0,7,7,88,39,48,85,170,83
9,16,22,50,61,56,100,111,150
84,38,100,62,72,35,237,99,211
11,11,22,46,17,133,72,49,122
0,44,11,54,9,79,102,107,179
36,30,30,58,24,105,60,58,110
0,59,27,41,66,35,85,75,162
0,43,51,40,55,37,144,23,147
13,31,18,62,39,82,136,174,174
21,33,29,21,50,78,37,231,130
8,14,89,30,49,52,99,184,75
15,41,77,53,60,56,73,186,92
44,44,83,14,23,37,57,99,58
5,5,30,83,81,63,110,135,90
0,13,53,46,104,80,146,84,116
0,10,83,54,146,114,79,114,107
13,20,82,46,87,75,3,157,155
0,0,32,71,85,62,88,58,105
0,65,48,77,28,24,112,100,196
20,22,16,65,94,155,74,109,121
0,21,17,36,32,82,154,78,138
22,21,63,29,145,41,32,123,137
3,49,23,146,141,52,42,100,145
13,8,51,7,33,68,38,144,63
34,38,48,41,21,171,43,146,150
12,18,55,16,93,68,67,8,93
0,9,37,1,60,61,99,5,143
4,21,67,81,138,23,128,85,45
0,64,24,16,93,121,140,140,143
0,31,29,62,55,93,135,74,11
26,35,2,106,45,91,132,30,214
0,60,33,40,130,99,75,150,98
19,13,9,58,38,131,89,109,71
11,11,25,81,38,128,14,173,169
16,14,14,24,49,154,141,126,42
43,79,20,26,69,46,76,68,49
37,39,53,116,70,95,19,100,209
8,19,7,15,8,18,26,142,165
0,8,23,38,56,73,149,96,178
9,80,42,49,63,41,60,125,134
0,77,45,91,67,152,99,123,81
34,20,39,18,133,78,57,208,86
0,47,13,123,71,69,66,105,127
9,9,97,35,46,77,76,79,58
5,5,97,44,12,28,146,69,151
24,2,94,31,83,53,84,181,163
8,28,21,59,46,89,82,180,158
9,63,10,78,9,73,71,133,134
9,41,33,69,55,115,140,83,29
0,30,9,12,187,130,78,106,72
39,18,24,55,13,102,38,103,111
0,23,16,12,84,44,37,201,133
0,69,46,62,65,81,62,67,29
0,0,20,46,57,53,151,91,97
13,37,64,71,111,98,37,123,171
4,32,28,54,14,134,59,123,93
0,40,43,61,36,162,68,83,130
28,9,9,7,46,36,46,150,129
3,36,85,42,99,73,69,57,46
0,47,43,39,46,89,87,66,90
0,17,36,80,14,77,55,172,110
0,19,7,57,112,147,56,101,323
0,92,2,68,64,49,124,184,128
11,30,83,54,68,66,60,75,125
32,27,69,62,56,98,50,92,116
11,15,102,98,85,45,43,103,140
41,25,45,126,71,51,90,99,95
27,7,52,35,52,117,105,48,61
4,20,55,57,35,157,76,44,273
9,89,71,42,133,63,103,78,88
5,11,31,17,52,128,141,86,141
3,8,17,46,43,127,122,59,119
0,15,11,56,138,72,79,227,237
0,38,7,44,143,37,54,70,87
0,3,1,58,26,54,88,255,129
0,0,37,3,17,100,66,93,39
0,0,39,14,51,11,38,210,18
0,56,30,52,126,78,63,182,73
0,36,63,9,79,131,111,28,195
19,1,27,18,102,147,30,148,167
12,49,20,85,96,31,87,34,182
4,20,62,53,93,77,127,57,172
12,38,25,81,39,50,85,109,119
0,27,9,20,52,81,164,129,54
8,15,45,30,39,57,57,118,72
15,32,16,38,51,51,56,42,155
16,14,2,60,67,90,166,67,80
0,10,69,89,128,155,114,97,40
4,48,90,89,102,158,106,155,187
0,90,84,84,129,119,26,155,32
0,5,16,73,67,142,78,87,197
47,3,6,28,45,76,52,142,174
0,1,51,12,40,81,77,230,169
0,14,30,39,28,80,124,104,82
0,0,26,17,5,67,105,30,8
30,20,56,113,13,59,73,151,176
31,18,32,32,36,91,148,53,200
0,31,36,10,154,128,103,87,228
4,18,18,22,49,121,198,92,58
0,39,30,73,34,115,88,97,183
10,3,75,68,136,122,57,59,73
7,34,35,33,32,82,80,127,111
8,4,44,2,146,63,91,43,89
4,16,17,30,124,56,90,56,177
29,55,15,75,8,110,14,84,238
0,3,70,70,97,82,117,100,304
24,22,2,76,19,10,43,121,168
0,8,11,25,78,58,34,21,65
0,24,33,39,33,117,128,85,81
0,21,61,6,130,64,136,68,203
16,3,28,83,25,94,69,85,126
14,14,3,29,193,80,104,57,69
28,20,22,86,63,85,113,97,151
0,2,135,44,23,91,66,115,67
63,28,54,18,39,18,43,37,146
0,0,9,26,121,85,126,107,52
0,0,100,125,99,111,182,100,42
30,24,64,83,99,76,38,54,97
28,10,36,71,49,166,75,186,120
0,53,30,21,97,68,89,128,108
0,8,74,22,121,202,97,105,134
6,54,53,29,60,8,99,106,132
0,64,90,22,117,87,77,172,116
0,19,2,48,103,58,79,80,271
2,22,11,6,202,113,86,35,138
11,68,44,51,66,121,27,74,111
0,25,18,11,84,65,141,143,135
3,3,47,51,27,72,123,99,130
0,13,32,119,93,48,51,132,197
4,16,3,51,79,86,197,102,118
27,42,27,35,16,41,267,205,100
21,18,27,61,171,139,72,94,89
0,75,42,14,56,114,129,159,192
8,23,120,19,16,88,175,58,191
9,63,16,25,2,95,155,119,38
12,56,5,39,64,129,90,184,204
0,21,12,61,150,58,69,112,140
0,0,17,30,87,130,71,118,163
15,17,64,33,125,124,26,91,88
0,7,63,20,25,105,88,109,108
42,20,35,20,43,33,79,69,33
6,10,147,27,51,192,82,158,86
0,29,25,3,109,126,90,123,84
19,10,42,33,91,36,106,49,226
1,24,31,43,29,24,77,112,96
0,16,21,8,4,52,98,200,97
13,32,19,80,22,68,85,236,132
16,34,12,16,4,30,13,104,72
36,21,13,70,55,39,204,119,69
42,42,69,16,7,100,125,240,246
9,23,40,106,23,80,11,142,108
21,23,75,43,26,122,61,120,225
24,8,22,36,51,62,125,164,85
11,34,31,43,97,138,61,88,35
30,5,65,56,21,54,26,218,129
5,41,38,16,66,144,135,87,159
53,4,40,43,56,152,24,109,77
0,39,34,52,65,59,113,54,73
21,50,13,48,88,39,42,68,192
19,63,23,19,163,95,68,128,90
18,38,65,65,42,26,65,149,47
13,18,1,17,64,20,51,80,288
0,7,26,143,143,87,96,111,192
33,35,12,35,134,82,76,17,209
19,16,34,23,46,80,148,23,96
22,12,36,33,91,99,70,113,126
11,29,20,111,30,10,107,125,213
0,14,8,19,157,86,99,102,35
3,46,46,85,81,128,103,169,89
0,4,34,2,102,127,34,106,186
17,11,38,31,132,34,100,114,52
0,54,18,32,31,100,44,99,141
0,16,19,52,77,55,40,96,208
47,65,36,36,35,61,66,63,137
8,32,8,58,78,80,155,199,74
11,13,61,112,98,115,18,167,174
8,47,13,26,86,122,108,107,142
8,44,7,7,73,49,100,159,96
0,3,118,91,100,81,131,61,126
0,43,15,38,77,65,129,76,78
0,16,20,50,99,58,61,76,137
0,0,4,54,17,61,150,47,175
6,16,41,113,115,204,135,198,159
0,11,26,72,32,120,54,170,115
8,31,39,108,88,121,76,58,320
22,12,27,13,12,105,170,117,138
6,1,53,54,117,58,58,89,53
28,49,10,92,44,71,138,29,148
0,15,61,56,187,90,215,28,37
9,47,69,5,62,102,122,87,178
30,40,38,59,22,88,164,118,218
39,39,30,74,76,61,49,82,223
19,32,15,134,135,26,144,76,158
16,10,31,86,65,88,121,68,59
19,19,16,22,138,40,48,80,186
49,30,43,24,101,24,43,57,163
0,16,47,62,45,101,81,92,273
13,8,79,33,122,76,92,108,91
70,61,74,102,6,6,91,143,56
12,12,12,62,58,154,31,131,82
3,36,60,39,59,134,188,144,82
34,28,49,126,7,67,60,140,63
0,3,3,46,4,133,155,78,149
35,4,44,22,28,86,71,132,63
3,29,22,25,105,30,45,179,151
0,0,53,57,52,43,28,140,135
0,13,47,52,6,64,100,169,82
4,8,3,149,122,92,62,93,162
1,16,43,42,82,170,127,114,208
0,80,41,13,110,97,161,56,101
0,0,56,63,51,75,141,104,81
50,46,4,59,139,50,91,83,150
0,6,31,97,35,88,99,177,159
7,59,60,46,85,94,93,27,26
0,0,53,126,42,58,77,190,98
8,63,5,10,176,161,143,94,141
32,21,61,96,15,127,56,215,97
28,48,4,23,139,57,215,207,134
25,28,44,33,128,142,63,102,165
0,13,23,69,83,70,165,78,117
14,38,62,54,57,155,171,136,167
0,61,5,42,10,101,162,114,27
24,31,56,67,39,71,100,29,40
35,44,57,67,54,122,73,100,24
3,23,34,10,53,171,240,110,116
0,27,27,130,9,50,77,97,76
5,44,46,33,72,79,136,126,36
9,35,30,18,41,87,149,178,129
2,18,16,28,26,29,108,51,106
26,30,114,85,62,103,52,78,112
0,12,7,100,46,73,48,213,160
19,2,40,8,51,51,20,136,87
0,47,11,43,18,59,121,97,173
5,4,22,44,46,81,109,104,170
46,17,41,40,25,119,72,57,113
24,23,90,13,116,136,69,149,112
0,53,56,76,54,97,79,78,80
10,42,49,66,87,138,71,124,46
0,14,13,23,31,74,131,116,95
0,5,66,77,32,68,39,143,91
37,26,2,34,131,48,50,150,128
4,19,30,32,33,84,86,134,162
33,19,33,35,96,59,99,59,103
44,4,39,92,48,87,104,169,65
1,65,57,137,84,135,102,233,151
15,25,26,49,63,42,32,175,133
4,4,34,77,136,96,106,49,73
0,10,6,51,87,108,117,92,137
4,8,76,15,39,57,147,117,84
10,13,99,54,28,113,113,136,150
3,35,111,62,99,39,73,67,98
37,11,71,59,28,28,137,164,188
4,35,44,18,75,57,175,33,140
21,8,80,55,35,107,41,91,44
46,46,27,85,23,99,137,122,20
0,14,14,68,112,77,135,94,57
0,29,46,25,118,143,108,98,131
0,50,105,50,16,85,33,25,54
0,21,80,54,55,114,69,88,113
0,0,42,26,17,103,69,135,178
4,16,46,71,67,25,98,106,110
5,13,62,36,2,95,93,172,93
0,0,35,43,27,61,117,96,214
11,22,20,14,93,32,75,100,245
0,26,25,44,43,23,132,46,172
5,29,37,51,55,97,58,138,95
0,19,5,35,156,19,42,43,148
24,34,3,49,39,75,68,24,29
0,15,147,43,63,101,112,168,72
18,42,96,48,44,53,43,42,120
0,37,47,126,52,99,87,89,130
0,12,32,17,74,165,115,130,127
10,27,15,33,112,122,53,50,149
11,1,56,32,95,31,155,134,63
0,52,29,95,51,43,108,65,53
31,31,7,52,16,81,100,30,43
31,48,5,55,81,33,61,144,148
25,4,52,27,67,67,155,76,164
0,0,95,73,65,55,112,11,197
0,22,92,41,65,50,150,129,71
19,9,113,30,132,13,85,97,150
8,11,21,22,132,115,48,47,11
7,59,25,92,48,34,57,27,161
6,44,69,8,20,45,147,91,72
0,28,20,27,43,72,100,88,105
27,11,7,128,13,46,83,186,110
2,38,60,99,24,111,113,146,233
0,7,39,16,143,58,68,155,92
1,12,32,14,112,76,37,121,140
25,14,18,63,110,30,35,115,62
0,25,19,123,125,50,50,136,95
15,14,35,63,37,48,87,75,45
4,69,82,56,79,110,26,104,184
0,6,26,18,39,163,103,89,87
4,43,5,36,21,17,144,77,118
0,0,59,60,108,46,189,134,37
21,6,38,91,38,69,86,84,75
34,34,15,70,60,163,153,135,128
12,48,6,59,31,52,82,37,205
0,54,6,143,107,136,67,133,24
20,11,50,35,107,56,160,121,115
0,15,62,60,49,93,185,124,127
0,10,34,14,60,66,117,115,231
7,28,30,25,84,29,68,116,96
0,5,16,31,134,128,195,22,65
18,28,20,61,3,31,82,96,207
0,32,46,62,61,37,128,181,158
13,10,67,42,15,70,77,143,93
0,8,25,13,120,37,121,212,100
0,36,24,67,67,44,61,167,213
0,3,50,46,53,48,39,54,224
0,12,56,56,75,56,137,117,181
